accident_date,accident_time,expw_step,weather_state,injur_man,injur_femel,dead_man,dead_femel,cause
2019-06-10,12:22:22,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับในระยะกระชั้นชิด
2019-05-18,09:55:55,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เบรกติด
2019-09-28,11:07:07,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ชะลอดูว.40ฝั่งตรงข้าม
2019-05-29,19:45:45,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เข้าผิดตู้
2018-12-25,10:05:05,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถประมาท
2019-07-15,03:51:51,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,โดนรถบรรทุกเบียด
2018-12-24,19:24:24,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถประมาท
2019-08-22,17:50:50,ศรีรัช-วงแหวนรอบนอก,ฝนตก,0,0,0,0,เบรคกะทันหัน
2018-10-13,19:27:27,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,หางพ่วงเรือเจ๊ตสกรีหลุด
2019-06-13,15:10:10,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,หลงทางแล้วถอยชน
2019-07-19,07:35:35,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,เบรคกะทันหัน
2019-07-27,07:32:32,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ขับชิดขอบทางขวามากเกินไป
2019-04-23,03:35:35,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ไม่ได้ปิดประตูตู้บรรทุก
2019-06-18,09:44:44,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,เดินรถไหล่ทางซ้าย
2019-09-06,12:15:15,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,บรรทุกยื่นล้ำ
2019-03-15,16:26:26,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,บรรทุกยื่นล้ำ
2019-07-31,16:57:57,ทางหลวงพิเศษหมายเลข 37,ปกติ,3,0,0,0,เบรกชำรุด
2019-07-24,12:38:38,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,เบรคแล้วเสียหลัก
2019-03-19,15:12:12,ฉลองรัช,ปกติ,0,0,0,0,ประมาท
2019-09-16,14:22:22,อุดรรัถยา,ปกติ,0,0,0,0,ประมาท
2019-01-17,14:53:53,เฉลิมมหานคร,ปกติ,0,0,0,0,ประมาท
2018-11-05,15:14:14,เฉลิมมหานคร,ปกติ,0,0,0,0,ประมาท
2019-02-12,20:50:50,เฉลิมมหานคร,ปกติ,0,0,0,0,ประมาท
2019-03-15,15:03:03,เฉลิมมหานคร,ปกติ,0,0,0,0,ประมาท
2018-10-18,16:40:40,เฉลิมมหานคร,ปกติ,0,0,0,0,ประมาท
2019-05-31,21:15:15,เฉลิมมหานคร,ปกติ,0,0,0,0,ประมาท
2019-05-29,10:58:58,เฉลิมมหานคร,ปกติ,0,0,0,0,ประมาท
2019-05-04,03:40:40,ฉลองรัช,ปกติ,1,0,0,0,มึนเมา
2019-01-01,03:05:05,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,มึนเมา
2019-08-14,11:54:54,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,มึนเมา
2019-09-05,18:34:34,บางพลี-สุขสวัสดิ์,ฝนตก,0,0,0,0,มึนเมา
2018-10-09,00:19:19,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,มึนเมา
2019-02-21,01:52:52,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,มึนเมา
2018-11-09,04:44:44,ศรีรัช,ปกติ,1,0,0,0,หลับใน
2019-05-16,06:35:35,ศรีรัช,ปกติ,1,0,0,0,หลับใน
2019-08-08,10:18:18,ศรีรัช,ปกติ,0,0,0,0,หลับใน
2019-05-13,09:14:14,ศรีรัช,ปกติ,0,0,0,0,หลับใน
2019-09-19,07:12:12,ศรีรัช,ปกติ,1,0,0,0,หลับใน
2019-09-06,14:33:33,ศรีรัช,ปกติ,0,0,0,0,หลับใน
2018-10-27,03:21:21,ศรีรัช,ปกติ,1,0,0,0,หลับใน
2018-11-09,04:44:44,ศรีรัช,ปกติ,1,0,0,0,หลับใน
2019-03-12,03:58:58,ฉลองรัช,ปกติ,0,0,0,0,หลับใน
2019-02-18,05:37:37,บูรพาวิถี,ปกติ,0,0,0,0,หลับใน
2019-09-12,03:45:45,บูรพาวิถี,ปกติ,0,0,0,0,หลับใน
2018-10-18,04:50:50,บูรพาวิถี,ปกติ,0,0,0,0,หลับใน
2018-12-20,16:59:59,บูรพาวิถี,ปกติ,0,0,0,0,หลับใน
2019-05-11,03:17:17,บูรพาวิถี,ปกติ,0,0,0,0,หลับใน
2019-07-15,03:07:07,บูรพาวิถี,ปกติ,0,0,0,0,หลับใน
2019-06-08,06:00:00,อุดรรัถยา,ปกติ,0,0,1,0,หลับใน
2018-12-09,04:40:40,อุดรรัถยา,ปกติ,0,0,0,0,หลับใน
2019-06-21,03:10:10,อุดรรัถยา,ปกติ,1,0,0,0,หลับใน
2019-03-06,18:38:38,อุดรรัถยา,ปกติ,0,0,0,0,หลับใน
2018-11-13,05:00:00,อุดรรัถยา,ปกติ,0,0,0,0,หลับใน
2018-11-22,03:48:48,เฉลิมมหานคร,ปกติ,1,0,0,0,หลับใน
2019-07-01,04:57:57,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
2019-01-02,03:40:40,เฉลิมมหานคร,ปกติ,1,0,0,0,หลับใน
2019-09-09,03:49:49,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
2019-09-27,15:18:18,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
2019-08-25,10:05:05,เฉลิมมหานคร,ปกติ,4,1,0,0,หลับใน
2019-02-26,23:30:30,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
2019-03-30,03:30:30,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
2019-09-07,01:25:25,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
2019-09-16,03:12:12,เฉลิมมหานคร,ปกติ,1,0,0,0,หลับใน
2019-06-12,23:11:11,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
2019-08-12,06:47:47,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน
2019-09-03,02:55:55,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน
2018-10-04,22:27:27,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน
2018-11-26,01:41:41,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน
2019-05-28,03:05:05,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน
2018-10-11,12:41:41,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน
2019-07-29,12:55:55,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน
2018-10-21,01:05:05,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน
2019-07-13,04:30:30,บางพลี-สุขสวัสดิ์,ปกติ,1,1,0,0,หลับใน
2019-07-04,21:18:18,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน
2019-09-03,02:55:55,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน
2019-08-05,04:10:10,บางพลี-สุขสวัสดิ์,ฝนตก,1,0,0,0,หลับใน
2019-01-15,00:32:32,บางพลี-สุขสวัสดิ์,ปกติ,1,1,0,0,หลับใน
2019-09-27,03:30:30,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน
2019-08-31,00:01:01,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน
2019-05-13,11:56:56,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,หลับใน
2018-12-16,13:30:30,ทางหลวงพิเศษหมายเลข 37,ปกติ,3,0,0,0,หลับใน
2018-12-17,15:17:17,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,1,0,หลับใน
2019-03-14,05:20:20,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,หลับใน
2019-07-20,01:10:10,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,หลับใน
2019-06-28,17:20:20,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,หลับใน
2019-03-27,05:16:16,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,หลับใน
2019-02-16,03:32:32,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,หลับใน
2019-07-06,21:43:43,เฉลิมมหานคร,ปกติ,0,0,0,0,เบรคไม่ทัน
2019-06-29,19:50:50,เฉลิมมหานคร,ปกติ,0,1,0,0,เบรคไม่ทัน
2019-07-11,14:11:11,เฉลิมมหานคร,ปกติ,0,0,0,0,เบรคไม่ทัน
2018-11-22,10:13:13,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เบรคไม่ทัน
2019-07-21,02:46:46,ศรีรัช,ปกติ,0,0,0,0,เบรคกระทันหัน
2019-02-26,21:44:44,ฉลองรัช,ปกติ,0,0,0,0,เบรคกระทันหัน
2019-07-14,09:59:59,อุดรรัถยา,ปกติ,0,0,0,0,เบรคกระทันหัน
2019-05-10,03:19:19,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,เบรคกระทันหัน
2018-11-19,06:41:41,ศรีรัช-วงแหวนรอบนอก,ปกติ,1,0,0,0,เบรคกระทันหัน
2019-07-24,05:12:12,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,เบรคกระทันหัน
2018-10-14,15:23:23,S1,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2019-05-16,08:33:33,ศรีรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-10-20,19:20:20,ศรีรัช,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2019-09-14,19:40:40,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-11-16,01:38:38,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-12-04,21:00:00,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-03-14,05:20:20,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-09-11,02:11:11,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-12-22,01:00:00,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-03-03,14:51:51,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-08-03,04:22:22,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-01-23,20:54:54,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-10-31,15:34:34,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-02-14,18:10:10,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-10-26,17:09:09,ศรีรัช,ปกติ,0,2,0,0,ขับรถเร็วเกินไป
2019-09-13,02:03:03,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-10-26,00:16:16,ศรีรัช,ปกติ,1,2,0,0,ขับรถเร็วเกินไป
2018-10-20,22:15:15,ศรีรัช,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2019-07-25,21:50:50,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-09-13,22:21:21,ศรีรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-10-08,04:44:44,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-07-10,19:47:47,ศรีรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2019-02-11,19:13:13,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-09-19,22:31:31,ศรีรัช,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2019-02-03,10:20:20,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-01-26,00:03:03,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-04-19,15:10:10,ศรีรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2019-01-21,20:24:24,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-07-14,06:44:44,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-11-05,01:24:24,ศรีรัช,ปกติ,0,1,1,0,ขับรถเร็วเกินไป
2019-09-03,16:47:47,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-11-16,15:57:57,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-04-10,22:50:50,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-12-31,02:09:09,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-08-03,04:56:56,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-07-07,08:11:11,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-10-03,19:53:53,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-04-05,06:37:37,ฉลองรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2019-08-13,16:12:12,ฉลองรัช,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2019-08-23,21:10:10,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-12-18,08:17:17,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-12-01,15:37:37,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-04-14,23:15:15,ฉลองรัช,ปกติ,2,0,0,0,ขับรถเร็วเกินไป
2019-01-22,22:41:41,ฉลองรัช,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2019-07-14,08:29:29,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2019-07-31,20:34:34,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-03-08,22:31:31,ฉลองรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2019-09-07,01:13:13,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-09-16,11:23:23,ฉลองรัช,ปกติ,0,2,0,0,ขับรถเร็วเกินไป
2019-09-20,22:16:16,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-06-23,04:09:09,ฉลองรัช,ปกติ,1,2,1,0,ขับรถเร็วเกินไป
2018-12-15,19:33:33,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-08-13,18:10:10,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-01-13,07:35:35,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2019-07-13,10:51:51,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-01-29,21:07:07,ฉลองรัช,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2018-12-01,05:06:06,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2019-04-26,20:28:28,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-08-08,02:18:18,ฉลองรัช,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2019-09-20,23:04:04,ฉลองรัช,ปกติ,1,2,0,0,ขับรถเร็วเกินไป
2019-04-05,06:04:04,ฉลองรัช,ปกติ,1,3,0,0,ขับรถเร็วเกินไป
2018-10-06,20:20:20,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-08-26,00:39:39,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-11-15,16:40:40,ฉลองรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-11-16,13:17:17,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-06-20,09:44:44,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-11-06,14:40:40,ฉลองรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2019-01-22,00:38:38,ฉลองรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2018-11-06,01:13:13,ฉลองรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2019-09-26,13:03:03,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-03-30,03:17:17,ฉลองรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2019-07-23,07:20:20,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-12-06,20:01:01,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-09-05,22:35:35,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-10-07,16:58:58,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-08-08,02:18:18,ฉลองรัช,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2018-12-22,04:08:08,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-09-17,22:50:50,ฉลองรัช,ฝนตก,0,1,0,0,ขับรถเร็วเกินไป
2019-07-31,05:20:20,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-12-02,18:24:24,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2019-08-24,21:44:44,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-02-16,02:06:06,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-07-05,09:14:14,บูรพาวิถี,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2019-06-23,00:06:06,บูรพาวิถี,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2019-04-25,04:09:09,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-12-17,19:21:21,บูรพาวิถี,ปกติ,2,1,0,0,ขับรถเร็วเกินไป
2018-10-23,09:55:55,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-07-07,21:37:37,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-12-23,15:35:35,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2019-06-06,20:42:42,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-12-22,17:54:54,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-11-21,18:52:52,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-09-06,16:39:39,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-12-06,20:37:37,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-03-13,19:45:45,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2019-03-02,21:52:52,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-07-14,00:07:07,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-10-28,03:48:48,บูรพาวิถี,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2019-07-06,09:13:13,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-06-09,23:37:37,บูรพาวิถี,ปกติ,2,0,0,0,ขับรถเร็วเกินไป
2019-04-11,08:30:30,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-08-22,20:30:30,บูรพาวิถี,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2019-02-23,22:05:05,บูรพาวิถี,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2019-08-15,11:42:42,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-09-26,05:01:01,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-06-21,16:09:09,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-04-12,20:40:40,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-03-26,08:58:58,บูรพาวิถี,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2019-09-25,07:09:09,บูรพาวิถี,ปกติ,2,2,0,0,ขับรถเร็วเกินไป
2019-08-27,12:44:44,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2019-07-27,03:15:15,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-05-22,17:11:11,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2018-10-20,08:47:47,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-06-14,16:49:49,บูรพาวิถี,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2019-02-20,06:30:30,บูรพาวิถี,ปกติ,2,0,0,0,ขับรถเร็วเกินไป
2019-01-27,19:58:58,บูรพาวิถี,ปกติ,5,2,0,0,ขับรถเร็วเกินไป
2018-12-20,15:13:13,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-07-08,12:31:31,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-02-09,01:07:07,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-07-10,16:39:39,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-08-25,17:13:13,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-07-18,19:09:09,บูรพาวิถี,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2019-04-03,10:31:31,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2018-11-18,01:40:40,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-04-30,23:54:54,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-09-03,22:54:54,บูรพาวิถี,ฝนตก,1,0,0,0,ขับรถเร็วเกินไป
2019-06-28,07:11:11,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-02-21,18:09:09,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-06-21,01:24:24,บูรพาวิถี,ปกติ,1,0,0,1,ขับรถเร็วเกินไป
2019-04-10,01:31:31,บูรพาวิถี,ปกติ,0,0,1,0,ขับรถเร็วเกินไป
2019-03-03,05:30:30,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2019-08-14,20:59:59,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-05-03,18:54:54,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-08-30,02:15:15,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-08-15,06:57:57,บูรพาวิถี,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2019-09-03,09:47:47,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2019-05-23,21:13:13,บูรพาวิถี,ปกติ,5,9,0,0,ขับรถเร็วเกินไป
2019-04-28,17:42:42,บูรพาวิถี,ปกติ,1,2,0,0,ขับรถเร็วเกินไป
2018-12-29,23:22:22,บูรพาวิถี,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
